id,name,phone,address,lat,lng,category,status,source
"xe247_1776744983486_981","Xạc Pin Xe Điện Vinfast","","",20.9703741,106.0465913,"ev_charging","pending","osm"
"xe247_1776744983486_982","Chưa có tên","","",20.9429759,106.0207832,"ev_charging","pending","osm"
"xe247_1776744983486_983","Chưa có tên","","",20.943036,106.0208168,"ev_charging","pending","osm"
"xe247_1776744983486_984","Chưa có tên","","",20.9430849,106.0208382,"ev_charging","pending","osm"
"xe247_1776744983486_985","Chưa có tên","","",20.943145,106.0208637,"ev_charging","pending","osm"
"xe247_1776744983486_986","Chưa có tên","","",20.9431976,106.0208851,"ev_charging","pending","osm"
"xe247_1776744983486_987","Chưa có tên","","",20.943249,106.020916,"ev_charging","pending","osm"
"xe247_1776744983486_988","VinFast","","",21.1782106,106.0702018,"ev_charging","pending","osm"
"xe247_1776744983486_989","Chưa có tên","","",20.8469575,106.0606468,"ev_charging","pending","osm"
"xe247_1776744983486_990","NQ Vinacharger Simato 4","","Đường Lê Hữu Tựu",21.177464,105.8308266,"ev_charging","pending","osm"
"xe247_1776744983486_991","VinFast","","",21.0051105,105.7546052,"ev_charging","pending","osm"
"xe247_1776744983486_992","Chưa có tên","","",20.9490951,105.9819798,"ev_charging","pending","osm"
"xe247_1776744983486_993","Chưa có tên","","",20.9488974,105.9820735,"ev_charging","pending","osm"
"xe247_1776744983486_994","Chưa có tên","","",20.9488642,105.98209,"ev_charging","pending","osm"
"xe247_1776744983486_995","Chưa có tên","","",20.9488313,105.9821054,"ev_charging","pending","osm"
"xe247_1776744983486_996","Chưa có tên","","",20.9486964,105.9821697,"ev_charging","pending","osm"
"xe247_1776744983486_997","Chưa có tên","","",20.9483466,105.9823397,"ev_charging","pending","osm"
"xe247_1776744983486_998","Chưa có tên","","",21.0920921,105.8612509,"ev_charging","pending","osm"
"xe247_1776744983486_999","Chưa có tên","","",21.0909719,105.8598701,"ev_charging","pending","osm"
"xe247_1776744983486_1000","Chưa có tên","","",21.0897554,105.8583756,"ev_charging","pending","osm"
"xe247_1776744983486_1001","Chưa có tên","","",21.0888765,105.8572865,"ev_charging","pending","osm"
"xe247_1776744983486_1002","Chưa có tên","","",21.088129,105.8563653,"ev_charging","pending","osm"
"xe247_1776744983486_1003","Chưa có tên","","",21.087419,105.8554903,"ev_charging","pending","osm"
"xe247_1776744983486_1004","Chưa có tên","","",21.0874314,105.8546851,"ev_charging","pending","osm"
"xe247_1776744983486_1005","Chưa có tên","","",21.0884857,105.8537101,"ev_charging","pending","osm"
"xe247_1776744983486_1006","Chưa có tên","","",20.9806587,105.8429426,"ev_charging","pending","osm"
"xe247_1776744983486_1007","Trạm sạc VinFast","","",10.8695365,106.6157273,"ev_charging","pending","osm"
"xe247_1776744983486_1008","Trạm sạc điện VinFast","","1135, Đường Nguyễn Ái Quốc, Thành phố Biên Hòa",10.9664144,106.85481,"ev_charging","pending","osm"
"xe247_1776744983486_1009","Trạm sạc điện Vinfast","","Thành phố Tân An",10.5345592,106.4102917,"ev_charging","pending","osm"
"xe247_1776744983486_1010","Cafe Trạm Sạc Tình Yêu","","27, Đường Số 21D",10.7553412,106.6188994,"ev_charging","pending","osm"
"xe247_1776744983486_1011","TRẠM SẠC EV ONE","","Nguyễn Văn Linh",10.7273959,106.7018992,"ev_charging","pending","osm"
"xe247_1776744983486_1012","Chưa có tên","","",10.7708742,106.696069,"ev_charging","pending","osm"
"xe247_1776744983486_1013","Chưa có tên","","",10.8223588,106.6234777,"ev_charging","pending","osm"
"xe247_1776744983486_1014","Chưa có tên","","",10.8007885,106.6584366,"ev_charging","pending","osm"
"xe247_1776744983486_1015","Chưa có tên","","",10.7912678,106.7128251,"ev_charging","pending","osm"
"xe247_1776744983486_1016","Chưa có tên","","",10.8388059,106.8331249,"ev_charging","pending","osm"
"xe247_1776744983486_1017","Chưa có tên","","",10.8378849,106.8385119,"ev_charging","pending","osm"
"xe247_1776744983486_1018","Chưa có tên","","",10.8365501,106.8425581,"ev_charging","pending","osm"
"xe247_1776744983486_1019","Chưa có tên","","",10.8373582,106.8398512,"ev_charging","pending","osm"
"xe247_1776744983486_1020","Chưa có tên","","",10.822381,106.6234553,"ev_charging","pending","osm"
"xe247_1776744983486_1021","Trạm sạc Vinfast","","",10.746035,106.5826814,"ev_charging","pending","osm"
"xe247_1776744983486_1022","Trạm Sạc VinFast","","Quận 12, Thành phố Hồ Chí Minh",10.8830051,106.6740862,"ev_charging","pending","osm"
"xe247_1776744983486_1023","Chưa có tên","","",16.0316176,108.2082919,"ev_charging","pending","osm"
"xe247_1776744983486_1024","Chưa có tên","","",16.0062128,108.2656768,"ev_charging","pending","osm"
"xe247_1776744983486_1025","Trường Cao Đẳng Lý Tự Trọng Thành Phố Hồ Chí Minh","0916914240","390 Hoàng Văn Thụ, phường 4",10.79699986856339,106.65646452284204,"ev_charging","pending","opencharge"
"xe247_1776744983486_1026","Trường Cao Đẳng Lý Tự Trọng","+84916914240","Hoàng Văn Thụ",10.797634648670268,106.65591013732762,"ev_charging","pending","opencharge"
"xe247_1776744983486_1027","Vincom Plaza","","12 Phan Van Tri",10.826682071959468,106.68921267821423,"ev_charging","pending","opencharge"
"xe247_1776744983486_1028","Charging Station","","Long Thạnh Mỹ, Thủ Đức, Hồ Chí Minh, Việt Nam",10.841320778974648,106.80753715366711,"ev_charging","pending","opencharge"
"xe247_1776744983486_1029","Charging Station A","0913985555","20 D7, Khu đô thị mới, Bình Nguyên, Bình Dương, Việt Nam",10.891655483102014,106.8047775168684,"ev_charging","pending","opencharge"
